id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
54080316,0.07,1.61,0,1,0
54081918,-0.05,-0.1,0,0,1
54086375,-0.03,-0.06,0,0,1
54148055,-0.58,-0.59,0,0,1
54230341,-1.11,1.07,0,1,0
54262195,-0.95,0.57,0,1,0
54330510,-0.65,-0.63,0,0,1
54384068,0.29,1.12,0,1,0
54447870,-0.36,1.49,0,1,0
54523115,0.92,-0.44,1,0,0
54551429,-0.62,-0.22,0,1,0
54706172,0.35,-0.79,1,0,0
54822700,0.88,-1.3,1,0,0
54866362,-0.74,-0.76,1,0,0
54931325,-0.71,1.43,0,1,0
54955806,1.37,0.14,1,0,0
54973675,1.28,-0.37,1,0,0
55076734,-0.73,-0.88,1,0,0
55173888,-0.37,1.14,0,1,0
55198760,-0.67,-0.67,0,0,1
55301863,-0.75,-0.84,1,0,0
55331276,1.84,-0.15,1,0,0
55414738,-0.61,-0.61,0,0,1
55608506,-0.87,-0.87,0,0,1
55654310,0.7,-0.49,1,0,0
55695969,-1.83,0.47,0,1,0
55698583,-1.05,0.42,0,1,0
55873199,-0.72,0.41,0,1,0
55908596,-0.87,0.85,0,1,0
56006011,-0.82,-0.82,0,0,1
56024811,-0.74,1.65,0,1,0
56345886,-0.54,-0.58,1,0,0
56375195,-1.13,2.47,0,1,0
56391994,-0.78,-0.74,0,0,1
56432908,-1.52,-1.49,0,0,1
56446540,-1.26,0.61,0,1,0
56470233,2.59,1.01,1,0,0
56494128,0.48,-1.6,1,0,0
56498932,-0.58,-0.65,0,0,1
56570247,-1.5,-0.48,0,1,0
56591099,0.03,-1.52,1,0,0
56636147,1.25,-0.19,1,0,0
56649304,1.69,0.51,1,0,0
56714813,-0.2,-0.09,0,1,0
56721443,1.21,-1.03,1,0,0
56733980,-0.96,1.12,0,1,0
56787434,-0.61,2.2,0,1,0
56810430,-1.13,0.5,0,1,0
56874306,-1.15,1.88,0,1,0
56969406,0.84,-0.79,1,0,0
56973692,1.99,-0.7,1,0,0
56975393,-0.11,-1.26,1,0,0
57056642,1.72,3.16,0,1,0
57180984,-0.5,-0.5,0,0,1
57303972,1.06,0.51,1,0,0
57310751,-0.72,-0.43,0,1,0
57442593,-0.89,-1.65,1,0,0
57464350,-1.23,0.67,0,1,0
57552684,-0.06,0.88,0,1,0
57581451,-1.2,-1.21,0,0,1
57663615,1.02,0.87,0,0,1
58108903,1.24,-0.9,1,0,0
58127902,-0.88,-0.82,0,1,0
58129946,-0.66,-0.68,0,0,1
58131904,-0.28,0.06,0,1,0
58178065,-0.14,1.91,0,1,0
58200921,-1.01,-1.0,0,0,1
58207052,-0.33,0.52,0,1,0
58320015,0.23,-0.16,1,0,0
58430697,-0.84,2.02,0,1,0
58586803,-0.77,-0.76,0,0,1
58628175,0.86,-1.14,1,0,0
58730565,-1.12,0.5,0,1,0
58844122,1.31,0.23,1,0,0
58855804,-0.84,0.43,0,1,0
58949044,-0.36,-0.1,0,0,1
58971764,1.82,-1.23,1,0,0
59022044,1.05,1.12,1,0,0
59036967,-0.84,-0.82,0,0,1
59076194,-0.56,-0.49,0,0,1
59131163,-1.81,-1.78,0,0,1
59247765,-0.79,-0.79,1,0,0
59346615,-0.76,-0.95,1,0,0
59377658,-1.07,-1.07,0,1,0
59404377,0.75,0.02,1,0,0
59404456,-0.52,-1.25,1,0,0
59408135,0.36,-0.44,1,0,0
59727862,-0.68,-0.48,0,1,0
59806204,-0.1,2.44,0,1,0
59808824,-0.74,-0.67,0,0,1
59824387,-1.01,1.82,0,1,0
59939964,-0.94,-0.94,0,0,1
60121960,-0.75,0.47,0,1,0
60193558,1.05,-0.41,1,0,0
60214197,0.22,0.81,0,1,0
60314975,-0.98,-0.94,0,0,1
60373227,-1.84,2.67,0,1,0
60545540,-0.89,-0.89,0,0,1
60548314,0.2,-0.54,1,0,0
60772243,-1.18,2.41,0,1,0
60898580,-0.72,0.23,0,1,0
60904186,1.94,1.03,1,0,0
61093234,-0.84,-0.84,0,0,1
61120436,0.34,2.62,0,1,0
61143223,0.18,0.5,0,0,1
61160669,-0.69,-0.8,1,0,0
61276176,-0.13,-0.89,1,0,0
61303490,1.69,0.6,1,0,0
61314766,-0.97,1.38,0,1,0
61327490,2.22,1.04,1,0,0
61343237,-0.58,-1.43,1,0,0
61412684,-0.81,-0.74,0,0,1
61501780,2.55,2.55,0,0,1
61558028,-0.54,-0.55,0,0,1
61564781,-1.28,-1.05,0,1,0
61609805,-0.96,-0.98,0,0,1
61612801,3.2,0.26,1,0,0
61619064,-0.79,-0.79,0,0,1
61777900,-0.74,-0.71,0,1,0
61864121,-0.1,-0.33,1,0,0
61925294,2.84,1.88,1,0,0
61965696,-0.66,-0.65,0,0,1
61999541,2.39,-0.27,1,0,0
62043814,-0.84,-0.81,0,1,0
62069597,0.3,-1.64,1,0,0
62077669,-1.09,1.94,0,1,0
62126909,1.92,0.94,1,0,0
62142106,0.2,-0.16,0,0,1
62220900,-1.22,-1.16,0,0,1
62424602,-0.21,-0.16,0,0,1
62433712,2.36,2.67,0,0,1
62563269,0.61,-0.77,1,0,0
62650316,1.07,-0.68,1,0,0
62750940,-0.79,-0.36,0,1,0
62764458,-2.03,-1.25,0,1,0
63138580,-0.85,0.57,0,1,0
63461737,2.78,1.01,1,0,0
63619026,-0.38,-0.32,0,0,1
63662467,-0.69,-0.78,0,0,1
63699891,-1.26,2.34,0,1,0
63815707,-0.66,0.25,0,1,0
63866747,0.22,1.16,0,1,0
64112033,-0.05,-0.05,0,1,0
64150085,0.18,0.46,0,1,0
64211461,-0.42,-0.19,0,1,0
64247839,-0.54,-1.13,1,0,0
64278103,-0.89,-0.82,0,0,1
64571863,-0.76,-0.76,0,0,1
64659709,3.16,-1.65,1,0,0
64711480,-1.02,-1.61,1,0,0
64715260,-0.1,-0.53,1,0,0
64757753,-0.84,1.76,0,1,0
64887855,-0.72,-0.74,0,0,1
64942083,-0.9,0.95,0,1,0
64987913,2.16,-1.4,1,0,0
65111410,-1.03,0.22,0,1,0
65347038,-1.14,-0.73,0,0,1
65504068,-0.56,-0.48,0,0,1
65525364,-1.05,2.5,0,1,0
65544126,-0.59,-0.25,0,1,0
65555822,0.06,0.04,0,0,1
65632389,-1.22,0.9,0,1,0
65700319,-0.81,-0.82,0,0,1
65745439,-0.72,-0.92,1,0,0
65766556,-0.67,-0.57,0,0,1
65868091,-0.46,-0.45,0,0,1
65900695,-1.34,-0.1,0,1,0
66155606,-0.87,-0.84,0,0,1
66167562,-0.82,-0.74,0,1,0
66246031,-0.7,-0.82,1,0,0
66250487,-0.45,-0.47,0,0,1
66258110,-1.69,-0.38,0,1,0
66310559,-0.26,-0.31,0,0,1
66440298,-0.65,-0.68,0,0,1
66507627,-0.66,0.02,0,1,0
66592960,-0.35,-0.42,1,0,0
66663160,-0.76,-0.77,0,1,0
66699553,-0.64,-0.19,0,1,0
66712101,1.75,1.55,1,0,0
66717329,1.98,2.03,0,0,1
66786209,1.45,-0.92,1,0,0
66848153,-0.77,-0.82,1,0,0
66965326,-0.95,-1.01,0,0,1
67152163,-0.59,-0.5,0,0,1
67327709,-1.18,1.12,0,1,0
67339404,1.0,-0.9,1,0,0
67405472,-0.35,-0.01,0,0,1
67525190,-0.9,0.93,0,1,0
67606846,-0.46,-0.25,0,0,1
67744229,0.92,0.42,1,0,0
67828746,-0.71,-0.65,0,0,1
67960801,-1.78,-0.02,0,1,0
68043473,-0.15,-1.81,1,0,0
68211145,-1.12,1.59,0,1,0
68277554,-0.51,0.08,0,1,0
68299707,-0.79,-0.77,0,0,1
68593198,1.49,0.49,1,0,0
68833317,-0.77,-0.71,0,0,1
68866655,-0.26,-0.82,1,0,0
68890531,-0.35,-0.58,1,0,0
68920028,-1.22,0.01,0,1,0
68940324,0.33,0.33,0,0,1
69094828,-0.77,-0.77,0,0,1
69276800,1.55,2.05,0,1,0
69498024,-1.78,0.2,0,1,0
69535182,0.25,1.84,0,1,0
69554887,2.16,-1.78,1,0,0
69721128,-1.05,-0.98,0,0,1
69739263,-1.15,0.92,0,1,0
69753463,-0.67,-0.72,1,0,0
69767403,-0.85,-0.84,0,0,1
69976808,1.47,-1.16,1,0,0
70186050,0.76,-1.41,1,0,0
70264803,-0.85,-0.84,0,0,1
70585397,-1.07,-1.06,0,0,1
70793137,1.75,-0.88,1,0,0
70893707,-0.87,-0.87,1,0,0
70903723,1.55,0.24,1,0,0
70912581,0.21,0.12,0,0,1
70977611,-0.2,-0.21,0,0,1
71023956,-0.34,-0.35,1,0,0
71047602,0.78,0.66,0,0,1
71132119,-0.76,1.24,0,1,0
71190948,-0.33,-0.37,0,0,1
71683683,-0.6,-0.58,0,0,1
71699302,-0.81,-0.84,0,0,1
71770169,-1.4,-0.29,0,1,0
71802515,2.11,0.65,1,0,0
71884763,-0.44,1.4,0,1,0
71955180,0.36,-0.48,1,0,0
71956333,0.82,-0.91,1,0,0
72035655,-1.32,0.57,0,1,0
72049246,0.27,-1.41,1,0,0
72135386,0.2,0.2,0,0,1
72140361,-0.76,-0.81,1,0,0
72237387,-1.05,1.6,0,1,0
72289075,-0.06,-0.82,1,0,0
72350385,-1.54,-1.62,1,0,0
72511783,1.79,-1.43,1,0,0
72537032,-0.74,-0.77,0,0,1
72551638,0.77,0.63,0,1,0
73144799,-1.45,1.61,0,1,0
73160093,-1.27,0.23,0,1,0
73160920,0.74,1.06,0,1,0
73227792,-0.96,-0.37,0,1,0
73249283,-1.72,-1.76,1,0,0
73288796,-0.15,0.06,0,1,0
73298758,-0.1,0.86,0,1,0
73323467,-0.46,-0.9,1,0,0
73480272,-0.88,-0.94,0,1,0
73537277,0.47,0.92,0,1,0
73544272,-0.65,-0.55,0,0,1
73576434,1.18,-0.36,1,0,0
73625918,1.56,-1.09,1,0,0
73650850,0.85,0.18,1,0,0
73704096,0.06,0.24,0,0,1
73710468,-0.8,-0.77,0,0,1
73736742,1.63,1.12,1,0,0
73771022,0.19,-1.49,1,0,0
73821264,-1.1,-0.06,0,1,0
73902561,-0.79,-0.84,1,0,0
73905810,2.14,0.54,1,0,0
73936271,-0.84,-0.89,0,0,1
73980122,-1.3,-1.34,0,0,1
74109885,-0.96,0.37,0,1,0
74125158,0.58,-0.13,1,0,0
74185665,0.54,-0.18,1,0,0
74260397,-0.75,-0.59,0,1,0
74274070,0.99,-0.49,1,0,0
74321866,-1.55,-1.59,0,0,1
74458627,1.26,0.18,1,0,0
74492564,-0.93,-0.87,0,0,1
74521474,-0.41,0.74,0,1,0
74591564,-0.4,-0.4,0,1,0
74630805,-0.35,0.96,0,1,0
74732152,-0.44,0.57,0,1,0
74771281,-1.66,0.19,0,1,0
75162689,-0.33,-0.28,0,0,1
75185897,0.76,3.08,0,1,0
75221603,-0.91,-0.89,0,0,1
75268821,2.11,0.07,1,0,0
75465848,0.84,-0.21,1,0,0
75510608,0.31,-0.06,1,0,0
75636523,-0.71,-0.67,0,0,1
75652056,0.32,-1.03,1,0,0
75654377,1.14,-0.36,1,0,0
75756798,-0.75,1.59,0,1,0
76020303,-1.41,0.2,0,1,0
76023415,-1.32,0.21,0,1,0
76043195,-0.34,-0.11,0,1,0
76071886,0.26,-0.97,1,0,0
76089710,-0.16,-0.3,0,0,1
76092429,1.36,-0.1,1,0,0
76128166,-0.5,-0.84,0,0,1
76154249,0.07,-1.31,1,0,0
76189828,1.03,-0.6,1,0,0
76316376,-0.76,-0.7,0,0,1
76546068,1.04,-0.91,1,0,0
76583649,-1.23,-1.24,0,0,1
76703164,1.76,-1.33,1,0,0
76818137,-0.69,0.85,0,1,0
76929915,-1.03,1.28,0,1,0
76937152,0.44,0.67,0,0,1
76953214,2.44,1.34,1,0,0
77034664,2.86,3.09,0,0,1
77072101,-0.85,-0.82,0,0,1
77100058,-0.57,-0.38,0,1,0
77139482,-0.23,0.89,0,1,0
77164741,-0.16,-0.16,0,1,0
77181015,-0.3,-0.27,0,0,1
77293566,0.1,0.02,0,0,1
77367943,2.31,-1.12,1,0,0
77445904,1.88,-0.84,1,0,0
77620894,-0.76,-0.81,1,0,0
77659288,-0.54,1.55,0,1,0
77745064,-1.41,-0.23,0,1,0
77764403,-0.63,-0.72,1,0,0
77799737,1.85,0.41,1,0,0
77822904,-0.22,0.11,0,1,0
77861425,-0.79,-0.82,0,0,1
77862025,-1.34,0.16,0,1,0
78048540,-0.79,-0.89,1,0,0
78153464,-0.89,0.26,0,1,0
78238349,-0.42,-0.41,0,0,1
78276181,-0.72,0.31,0,1,0
78323278,-1.27,-0.74,0,1,0
78350806,-0.65,-1.14,1,0,0
78380340,-0.04,1.81,0,1,0
78429920,-0.67,0.1,0,1,0
78445775,1.2,-1.78,1,0,0
78719920,-2.03,1.35,0,1,0
78724708,-1.59,1.88,0,1,0
78726841,-0.87,-0.82,0,0,1
78763720,0.62,-0.07,1,0,0
78804889,-0.65,-0.64,0,0,1
78956673,2.17,1.8,1,0,0
79087561,2.2,-0.58,1,0,0
79179109,-0.56,-0.56,1,0,0
79293841,1.4,-0.65,1,0,0
79299896,1.23,2.16,1,0,0
79405520,-1.43,0.6,0,1,0
79490409,0.29,1.03,0,1,0
79519224,-0.54,-0.71,0,0,1
79523242,-0.36,-0.38,0,0,1
79629494,-0.82,-0.84,0,0,1
79780700,3.03,0.49,1,0,0
79789750,-0.6,2.02,0,1,0
79818028,1.77,0.82,1,0,0
79833841,2.61,-0.35,1,0,0
79890507,0.02,1.22,0,1,0
80014216,-0.08,0.73,0,1,0
80082858,-0.69,1.31,0,1,0
80141038,-1.5,-1.46,1,0,0
80186619,2.59,2.59,0,0,1
80205282,-0.49,0.71,0,1,0
80279897,0.17,-0.69,1,0,0
80525318,-0.8,-0.78,0,0,1
80552572,-0.43,-1.15,0,0,1
80592148,-1.05,-1.3,0,0,1
80657707,-1.16,-0.9,0,0,1
80678508,-0.08,0.37,0,1,0
80685096,-0.82,-0.84,0,0,1
80704803,1.3,1.81,0,0,1
80787512,-0.66,1.36,0,1,0
80968808,1.1,-0.1,1,0,0
81185517,-0.81,-0.85,0,0,1
81192693,-0.04,0.04,0,0,1
81235835,-0.05,-0.38,0,0,1
81238423,-0.63,-0.67,1,0,0
81249307,-1.14,0.85,0,1,0
81304812,-0.82,-0.81,0,0,1
81314120,1.7,-0.7,1,0,0
81562417,0.08,0.42,0,1,0
81653300,-1.91,1.49,0,1,0
81655735,0.29,-0.21,1,0,0
81700778,-0.87,-0.85,0,0,1
81731578,-0.37,2.03,0,1,0
81954652,0.82,-1.06,1,0,0
82241435,1.42,-0.29,1,0,0
82324757,2.14,-1.09,1,0,0
82344731,-0.26,0.39,0,1,0
82487187,-1.18,0.49,0,1,0
82511181,-1.45,0.46,0,1,0
82659450,1.62,0.36,1,0,0
82742882,-0.71,-0.71,0,0,1
82826838,1.59,1.33,1,0,0
82849718,1.16,-0.81,1,0,0
82880589,-0.59,-0.63,0,0,1
82908392,2.64,2.48,1,0,0
83046909,-0.68,-0.82,0,0,1
83055200,-0.84,-0.82,0,0,1
83160691,2.48,2.86,0,1,0
83377839,0.23,1.01,0,1,0
83379819,-0.95,-0.9,0,0,1
83407252,1.77,0.14,1,0,0
83451493,-1.16,2.05,0,1,0
83509981,-0.14,0.98,0,1,0
83620275,0.27,-1.33,1,0,0
83732566,-0.37,1.02,0,1,0
83928327,2.08,0.48,1,0,0
84031958,0.18,0.07,0,0,1
84096412,-0.79,-0.79,1,0,0
84127059,0.8,0.31,1,0,0
84178907,1.03,-0.49,1,0,0
84377416,-1.15,-0.99,0,1,0
84389393,3.17,1.95,1,0,0
84452556,-0.4,-0.45,0,0,1
84475574,-1.16,-1.34,1,0,0
84483673,-0.36,0.65,0,1,0
84569956,-0.23,-0.29,0,0,1
84617438,-0.16,1.44,0,1,0
84652878,-1.1,0.69,0,1,0
84759783,1.48,2.08,0,1,0
84760327,1.98,-0.96,1,0,0
84762535,-0.47,-0.47,0,0,1
84798842,-0.76,1.27,0,1,0
85115442,0.17,-0.03,0,0,1
85170785,1.36,-1.3,1,0,0
85273352,1.09,-0.73,1,0,0
85279513,-0.02,-0.3,0,0,1
85305874,2.11,-0.81,1,0,0
85318392,-0.68,0.53,0,1,0
85516503,-0.07,0.19,0,1,0
85565223,-0.71,-0.72,0,1,0
85676838,-0.28,2.31,0,1,0
85722057,-0.7,-0.71,0,0,1
85758625,-0.5,-0.5,0,0,1
86015370,-0.55,-1.44,1,0,0
86063424,-0.53,-1.52,1,0,0
86226617,-0.33,1.03,0,1,0
86275592,-0.95,0.0,0,1,0
86326684,-0.8,-0.82,0,0,1
86393019,-0.08,1.15,0,1,0
86419007,-1.34,-1.28,0,0,1
86445267,2.16,1.06,1,0,0
86491823,-0.21,-0.23,0,0,1
86511480,0.31,-1.07,0,0,1
86573522,1.1,1.2,1,0,0
86630949,-1.32,-1.09,0,1,0
86721623,-0.1,-0.84,1,0,0
86858696,0.87,-1.91,1,0,0
86870228,-1.63,-1.7,0,0,1
86935812,2.03,0.45,1,0,0
87092462,-0.8,-0.81,0,0,1
87097337,2.36,-0.58,1,0,0
87127901,-1.55,-1.73,0,0,1
87142305,2.06,-0.45,1,0,0
87213079,0.85,2.16,0,1,0
87253114,-0.1,-0.42,1,0,0
87284463,-0.29,2.22,0,1,0
87473131,-0.66,-0.6,0,1,0
87490807,0.64,-0.84,1,0,0
87533124,1.12,2.56,0,1,0
87562146,-0.74,-0.75,0,0,1
87637025,0.91,2.22,0,1,0
87680801,-0.15,-0.95,1,0,0
87763287,1.65,-0.36,1,0,0
87907321,-0.86,-0.82,0,0,1
88139056,0.24,0.68,0,1,0
88189114,0.08,0.04,0,0,1
88263458,1.83,2.56,0,1,0
88282498,0.87,-1.05,1,0,0
88362449,-0.96,-0.9,0,0,1
88506917,2.17,0.25,1,0,0
88518623,-1.12,-1.06,0,1,0
88580515,1.85,-0.65,1,0,0
88633480,-0.75,-0.76,0,0,1
88675730,-0.24,-0.77,1,0,0
88696366,0.54,-1.56,1,0,0
88730793,1.09,-0.12,1,0,0
88787348,-0.88,-0.87,0,1,0
88870528,-0.17,-1.62,1,0,0
88927863,-0.64,-0.06,0,1,0
88943976,1.63,0.15,1,0,0
88975668,-0.13,-0.82,1,0,0
88992408,1.48,-0.36,1,0,0
89036775,2.83,0.2,1,0,0
89112337,-0.75,0.8,0,1,0
89253632,0.81,-1.17,1,0,0
89370857,-0.82,-0.82,0,0,1
89473131,2.88,1.78,1,0,0
89547592,-1.04,-0.95,0,0,1
89555505,-0.62,-0.55,0,0,1
89619745,-0.7,0.34,1,0,0
89633373,-0.95,2.2,0,1,0
89898710,-1.76,-0.36,0,1,0
90264798,0.09,1.78,0,1,0
90282780,-0.82,-0.84,0,0,1
90309616,0.67,-0.05,1,0,0
90309999,0.99,-1.63,1,0,0
90318969,-1.02,-0.71,0,1,0
90353060,-0.03,-0.63,0,1,0
90499918,1.47,-1.5,1,0,0
90530234,-0.04,1.0,0,1,0
90598504,-0.72,-0.1,0,1,0
90752096,0.95,0.95,1,0,0
90898779,-0.05,-0.77,1,0,0
90924664,-0.86,-0.85,0,0,1
91010489,-0.82,-0.78,0,1,0
91036999,-0.71,-0.82,0,0,1
91062197,-1.41,0.39,0,1,0
91072929,-0.22,-0.54,0,0,1
91073225,-0.43,-0.06,0,1,0
91120476,1.05,-0.13,1,0,0
91135016,-1.0,-0.98,1,0,0
91200921,0.42,0.52,1,0,0
91249465,-0.17,-0.71,1,0,0
91270932,-1.03,0.32,0,1,0
91353116,0.35,-0.65,1,0,0
91392552,-0.29,-0.35,0,0,1
91406839,1.07,1.03,0,0,1
91508203,-0.33,1.85,0,1,0
91514729,-0.25,0.22,0,0,1
91542193,0.7,-0.54,1,0,0
91574025,1.35,1.14,0,0,1
91641175,-0.63,-0.66,0,0,1
91818070,0.28,-1.5,1,0,0
91890530,-1.62,0.03,0,1,0
91910103,-0.87,0.46,0,1,0
92087698,-0.89,-0.38,0,1,0
92137308,2.3,1.3,1,0,0
92196834,-1.14,-1.18,1,0,0
92214682,-0.79,-0.76,0,0,1
92324167,0.0,0.01,0,0,1
92465454,0.37,-0.65,0,0,1
92657890,-1.59,-1.02,0,1,0
92690213,2.78,0.77,1,0,0
92757501,0.09,0.0,0,0,1
92816758,1.56,-0.03,1,0,0
92862218,2.52,0.95,1,0,0
92984718,-0.42,-0.37,0,1,0
93080131,0.54,-1.61,1,0,0
93119658,0.43,1.72,0,1,0
93135336,-0.63,-0.46,0,0,1
93150483,-0.45,-0.45,0,0,1
93187704,-1.69,-1.73,0,0,1
93206098,0.82,0.72,0,1,0
93331354,1.37,-0.04,1,0,0
93553254,-0.69,0.17,0,1,0
93578218,-0.18,-0.51,1,0,0
93582394,1.94,-0.23,1,0,0
93671538,-0.33,0.53,0,1,0
93678596,2.41,-0.82,1,0,0
93800091,-0.21,-0.72,1,0,0
93979331,-0.62,0.73,0,1,0
93981832,-0.71,0.62,0,1,0
94023215,-0.88,-0.85,0,1,0
94093596,-0.11,0.15,0,1,0
94095678,-0.93,-0.92,0,1,0
94166335,-1.23,-1.2,0,1,0
94227666,-0.47,-1.1,1,0,0
94257885,1.03,0.27,1,0,0
94324643,-1.21,-0.15,0,1,0
94423307,-0.74,-0.72,0,1,0
94505586,-0.74,-0.71,0,0,1
94550320,-0.88,-0.87,0,0,1
94559008,-0.42,-0.85,1,0,0
94620029,-0.8,-0.87,0,0,1
94658635,0.46,2.25,1,0,0
94671712,-0.71,-0.72,0,0,1
94675401,1.76,0.62,1,0,0
94740109,-1.42,-0.41,0,1,0
94800366,-0.82,-0.82,0,0,1
94998442,0.38,-0.87,1,0,0
95019533,-0.95,0.88,0,1,0
95039176,-0.81,-0.78,0,0,1
95042730,-0.84,-0.85,0,0,1
95070638,-0.5,-0.91,1,0,0
95091053,-0.45,-0.61,1,0,0
95211333,-0.85,0.09,0,1,0
95281340,-0.64,-0.58,0,0,1
95535518,1.46,-1.46,1,0,0
95535957,-0.19,3.03,0,1,0
95582216,-0.74,-0.86,1,0,0
95588829,0.55,1.46,0,1,0
95644301,0.55,-0.99,1,0,0
95896686,0.15,-1.25,1,0,0
95912792,0.46,-0.82,1,0,0
95945153,-0.03,1.3,0,1,0
95949138,-0.25,-1.24,1,0,0
95981558,2.05,1.83,0,0,1
95989196,-0.73,-0.72,0,1,0
96344904,-0.87,-0.9,1,0,0
96410999,2.28,2.97,0,1,0
96519810,1.07,-0.73,1,0,0
96574725,2.17,-1.81,1,0,0
96638380,-1.05,-0.26,0,0,1
96808026,-0.59,2.53,0,1,0
96831724,1.15,0.35,1,0,0
96840376,-1.52,-1.78,1,0,0
96861466,-0.82,-0.79,0,0,1
96902474,-0.11,-0.11,1,0,0
96946600,0.84,0.84,0,0,1
96948069,0.97,0.97,0,1,0
97053367,0.59,0.02,1,0,0
97120486,-0.81,-0.84,0,0,1
97314374,0.55,0.44,0,0,1
97360777,-0.75,-0.81,0,0,1
97391343,-0.82,-0.68,0,1,0
97445496,-0.02,-1.04,1,0,0
97484822,-1.24,-1.3,0,0,1
97535673,-0.75,-0.82,0,0,1
97569672,1.38,-0.38,1,0,0
97665106,2.59,-1.09,1,0,0
97715567,-0.33,-1.91,1,0,0
97774303,-0.97,0.29,0,1,0
98000427,0.89,-0.57,1,0,0
98286543,-1.37,-1.16,0,1,0
98518052,-0.81,-0.77,0,0,1
98605209,-0.77,0.44,0,1,0
98606019,1.27,-1.71,1,0,0
98828183,1.69,-1.42,1,0,0
98864387,-0.95,0.72,0,1,0
99126847,1.2,0.27,1,0,0
99141574,0.59,1.71,0,1,0
99226500,0.95,-1.27,1,0,0
99227288,-0.97,-0.84,0,1,0
99337382,1.84,-0.57,1,0,0
99419594,1.55,-0.3,1,0,0
99533234,-0.08,2.28,0,1,0
99602950,1.26,0.41,1,0,0
99615539,0.11,0.22,0,1,0
99673516,-0.82,-0.78,0,0,1
99674820,1.63,1.63,0,0,1
99768258,1.16,2.73,0,1,0
99810117,1.62,2.16,0,1,0
99815200,1.09,1.27,1,0,0
100010272,-0.81,-0.74,0,1,0
100040967,0.67,1.36,0,1,0
100242235,-0.82,-0.11,0,1,0
100272253,-0.07,-0.21,1,0,0
100387126,-0.76,-0.79,0,1,0
100562184,0.73,-0.84,1,0,0
100592931,0.87,-0.74,1,0,0
100683546,1.95,-0.77,1,0,0
100818951,-1.02,-1.02,0,1,0
100925297,-1.62,0.28,0,1,0
100936447,-0.89,-0.87,0,0,1
100940158,-0.86,-0.78,0,0,1
101156092,-0.76,-0.82,0,0,1
101218967,1.84,-0.64,1,0,0
101285917,0.9,-0.82,1,0,0
101474451,0.15,0.17,0,0,1
101485010,2.53,-1.42,1,0,0
101511137,-0.66,-0.61,0,1,0
101533352,-0.84,-0.81,0,0,1
101577952,-0.3,-0.32,0,0,1
101737634,-0.68,1.07,1,0,0
101762713,-0.66,-1.15,1,0,0
101774346,-0.58,1.25,0,1,0
101892776,0.71,0.93,0,1,0
101918832,-0.33,0.48,0,1,0
102139071,-0.3,-0.44,0,0,1
102208792,-0.57,1.68,0,1,0
102249854,-0.78,-0.82,0,0,1
102274264,-0.9,-0.9,0,0,1
102279008,-0.93,-0.6,0,1,0
102338226,-0.04,0.22,0,1,0
102362890,1.26,0.26,1,0,0
102365884,0.41,1.08,0,1,0
102375388,0.84,-0.17,1,0,0
102440574,-0.51,-0.47,0,0,1
102481158,0.84,0.64,1,0,0
102557686,-0.63,-0.59,0,0,1
102720241,-0.82,0.23,0,1,0
102766546,-0.8,-0.82,0,0,1
102800243,0.04,0.76,0,1,0
102834482,-0.17,-0.64,0,1,0
102839110,1.47,-1.37,1,0,0
102882378,-0.54,-0.64,1,0,0
102986510,1.46,1.3,1,0,0
103014146,-0.41,-0.44,0,0,1
103029271,1.7,-1.78,1,0,0
103088501,-0.6,-0.57,0,0,1
103186650,1.74,0.43,1,0,0
103300640,2.41,2.41,1,0,0
103404710,-0.31,-0.8,1,0,0
103513055,-0.71,-0.73,0,0,1
103521570,-0.31,1.81,0,1,0
103706682,0.5,1.73,0,1,0
103982723,0.81,-0.88,1,0,0
104006539,-1.02,1.49,0,1,0
104062312,1.61,-0.16,1,0,0
104234339,0.55,0.21,0,1,0
104327024,1.06,-1.34,1,0,0
104351632,0.48,-0.88,1,0,0
104397560,-0.25,0.34,0,1,0
104419242,-1.16,0.96,0,1,0
104426062,-0.77,-0.82,1,0,0
104444797,-0.85,-0.73,0,1,0
104602136,-1.2,2.2,0,1,0
104646942,-0.98,-0.88,0,0,1
104773595,1.32,0.01,1,0,0
104856430,0.52,0.4,0,1,0
104868968,-0.61,-0.63,1,0,0
105091542,-1.01,-1.0,0,0,1
105266972,-0.65,-0.63,1,0,0
105365883,-1.36,1.84,0,1,0
105393223,-1.18,-1.33,0,0,1
105530501,-1.02,-0.57,0,1,0
105586158,1.8,0.52,1,0,0
105595476,1.49,-0.74,1,0,0
105651124,-0.71,0.04,0,1,0
105706836,1.87,-1.31,1,0,0
105763138,-0.59,-0.53,0,0,1
105949611,1.98,0.57,1,0,0
105956094,1.14,-0.09,1,0,0
106035300,-0.2,-0.38,1,0,0
106083975,-0.8,-0.77,0,0,1
106235130,-0.91,-0.84,0,0,1
106266353,-0.5,-0.44,0,0,1
106390115,0.68,0.59,1,0,0
106391223,-0.84,-1.05,1,0,0
106419164,-1.87,-1.84,0,1,0
106517636,-0.13,0.92,0,1,0
106536315,0.82,0.89,0,0,1
106822113,-1.41,-1.45,0,1,0
106853717,2.41,2.7,0,1,0
106972419,-0.82,-0.87,0,0,1
107022877,-0.54,-0.74,1,0,0
107099682,0.12,0.75,0,1,0
107269005,0.37,0.03,1,0,0
107283019,-0.45,1.07,0,1,0
107286860,-0.49,-0.5,0,0,1
107344797,-0.63,-0.5,0,0,1
